contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr
77	0	1	0.0055186874	0.9986721	0	1	0.281	0.719
78	1	0	0.02614214	0.9921044	0	1	0.392	0.608
79	1	0	0.028602708	0.9921587	0	1	0.408	0.592
80	0	1	0.6106103	0.7275069	0	1	0.275	0.725
81	0	1	0.042497367	0.99643147	0	1	0.023	0.977
82	0	1	0.050704606	0.9824891	0	1	0.196	0.804
83	0	1	0.04298059	0.9849677	0	1	0.249	0.751
84	0	1	0.28220403	0.941481	0	1	0.236	0.764
85	1	0	0.15024017	0.9192362	0	1	0.396	0.604
86	0	1	0.44073623	0.7856715	0	1	0.28	0.72
87	0	1	0.016635101	0.9992268	0	1	0.312	0.688
88	0	1	0.21044175	0.9625572	0	1	0.229	0.771
89	1	0	0.2539121	0.8961234	0	1	0.317	0.683
90	0	1	0.27776673	0.8710215	0	1	0.338	0.662
91	0	1	0.51611644	0.8133605	0	1	0.179	0.821
92	0	1	0.06405064	0.9928539	0	1	0.005	0.995
93	0	1	0.6875224	0.64719665	0	1	0.266	0.734
94	0	1	0.12502058	0.9454012	0	1	0.333	0.667
95	0	1	0.054999262	0.9795192	0	1	0.248	0.752
96	1	0	0.027807228	0.99790514	0	1	0.272	0.728
97	1	0	0.10899778	0.98390436	0	1	0.336	0.664
98	0	1	0.02513984	0.9927223	0	1	0.386	0.614
99	1	0	0.0946373	0.9654565	0	1	0.313	0.687
100	1	0	0.061747663	0.9796066	0	1	0.398	0.602
101	0	1	0.2481847	0.9612122	0	1	0.226	0.774
102	0	1	0.586881	0.66588366	0	1	0.22	0.78
103	1	0	0.7707183	0.55478805	0	1	0.482	0.518
104	1	0	0.16290534	0.9615405	0	1	0.336	0.664
105	1	0	0.095664024	0.98167884	0	1	0.148	0.852
106	0	1	0.021958373	0.9983802	0	1	0.334	0.666
107	0	1	0.6423635	0.7582732	0	1	0.352	0.648
108	0	1	0.04698108	0.99469364	0	1	0.207	0.793
109	0	1	0.07233573	0.99019575	0	1	0.341	0.659
110	0	1	0.34010145	0.92652035	0	1	0.257	0.743
111	0	1	0.85518444	0.34061402	0	1	0.207	0.793
112	1	0	0.9242861	0.2940307	0	1	0.472	0.528
113	0	1	0.022471903	0.99467385	0	1	0.296	0.704
114	0	1	0.3104298	0.87001956	0	1	0.324	0.676
115	1	0	0.8098883	0.6950948	0	1	0.463	0.537
116	1	0	0.6378633	0.7945019	0	1	0.279	0.721
117	0	1	0.29284504	0.9434172	0	1	0.335	0.665
118	0	1	0.042003177	0.9961775	0	1	0.247	0.753
119	0	1	0.52516645	0.8259153	0	1	0.324	0.676
120	0	1	0.035271533	0.99121463	0	1	0.315	0.685
121	0	1	0.071002565	0.97008914	0	1	0.423	0.577
122	0	1	0.0063449033	0.99908614	0	1	0.214	0.786
123	0	1	0.31711206	0.88048315	0	1	0.314	0.686
124	0	1	0.32049364	0.87547684	0	1	0.315	0.685
125	1	0	0.08265358	0.9877304	0	1	0.164	0.836
126	1	0	0.055284813	0.9808409	0	1	0.234	0.766
127	0	1	0.032107707	0.9975269	0	1	0.286	0.714
128	0	1	0.024630709	0.99477017	0	1	0.313	0.687
129	1	0	0.07462737	0.9893755	0	1	0.339	0.661
130	0	1	0.12980473	0.9490887	0	1	0.228	0.772
131	0	1	0.17027256	0.970896	0	1	0.327	0.673
132	1	0	0.92532194	0.2810803	0	1	0.31	0.69
133	1	0	0.23461622	0.9987607	0	1	0.629	0.371
134	0	1	0.050700184	0.9937924	0	1	0.325	0.675
135	1	0	0.80579257	0.35257742	0	1	0.354	0.646
136	1	0	0.8886117	0.30359957	0	1	0.374	0.626
137	0	1	0.12050104	0.98136216	0	1	0.32	0.68
138	1	0	0.0317411	0.99676967	0	1	0.617	0.383
139	0	1	0.073852085	0.9899876	0	1	0.356	0.644
140	1	0	0.2193265	0.95771	0	1	0.392	0.608
141	0	1	0.1860571	0.96547115	0	1	0.328	0.672
142	0	1	0.83335555	0.45651513	0	1	0.353	0.647
143	0	1	0.81480473	0.51916873	0	1	0.298	0.702
144	1	0	0.11826117	0.9810798	0	1	0.381	0.619
145	1	0	0.042703573	0.99651384	0	1	0.256	0.744
146	0	1	0.201572	0.95520496	0	1	0.348	0.652
147	0	1	0.013732112	0.99904275	0	1	0.271	0.729
148	0	1	0.013558363	0.9978696	0	1	0.33	0.67
149	0	1	0.011825406	0.997928	0	1	0.336	0.664
150	1	0	0.053009182	0.9845185	0	1	0.354	0.646
151	1	0	0.066641785	0.98403335	0	1	0.352	0.648
152	0	1	0.121127866	0.95331275	0	1	0.435	0.565
153	1	0	0.14090458	0.9526737	0	1	0.423	0.577
154	0	1	0.19704139	0.96205103	0	1	0.348	0.652
155	0	1	0.010461434	0.9977695	0	1	0.351	0.649
156	1	0	0.23924704	0.95883626	0	1	0.404	0.596
157	1	0	0.018068718	0.9994292	0	1	0.381	0.619
158	0	1	0.57618153	0.7806413	0	1	0.373	0.627
159	0	1	0.0061062155	0.99916434	0	1	0.303	0.697
160	0	1	0.12028926	0.97682595	0	1	0.396	0.604
161	0	1	0.797961	0.4028847	0	1	0.267	0.733
162	0	1	0.024202032	0.99322236	0	1	0.364	0.636
163	0	1	0.1184746	0.9636504	0	1	0.367	0.633
164	0	1	0.11942504	0.9639306	0	1	0.361	0.639
165	1	0	0.22395483	0.9661447	0	1	0.399	0.601
166	1	0	0.5982813	0.9824053	0	1	0.347	0.653
167	1	0	0.1549934	0.9825177	0	1	0.301	0.699
168	1	0	0.12454691	0.98667026	0	1	0.355	0.645
169	1	0	0.79239446	0.5236376	0	1	0.264	0.736
170	0	1	0.048278823	0.9936162	0	1	0.388	0.612
171	1	0	0.0348168	0.997331	0	1	0.376	0.624
172	0	1	0.005674759	0.99912184	0	1	0.244	0.756
173	0	1	0.11405936	0.9530871	0	1	0.368	0.632
