contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr
484	0	1	0.5	0.5	0	1	0.5	0.5
485	0	1	0.5	0.5	0	1	0.5	0.5
486	1	0	0.5	0.5	0	1	0.5	0.5
487	1	0	0.5	0.5	0	1	0.5	0.5
488	0	1	0.5	0.5	0	1	0.5	0.5
489	1	0	0.5	0.5	0	1	0.5	0.5
490	0	1	0.5	0.5	0	1	0.5	0.5
491	0	1	0.5	0.5	0	1	0.5	0.5
492	1	0	0.5	0.5	0	1	0.5	0.5
493	1	0	0.5	0.5	0	1	0.5	0.5
494	0	1	0.5	0.5	0	1	0.5	0.5
495	1	0	0.5	0.5	0	1	0.5	0.5
496	1	0	0.5	0.5	0	1	0.5	0.5
497	0	1	0.5	0.5	0	1	0.5	0.5
498	1	0	0.5	0.5	0	1	0.5	0.5
499	0	1	0.5	0.5	0	1	0.5	0.5
500	0	1	0.5	0.5	0	1	0.5	0.5
501	1	0	0.5	0.5	0	1	0.5	0.5
502	0	1	0.5	0.5	0	1	0.5	0.5
503	0	1	0.5	0.5	0	1	0.5	0.5
504	1	0	0.5	0.5	0	1	0.5	0.5
505	0	1	0.5	0.5	0	1	0.5	0.5
506	1	0	0.5	0.5	0	1	0.5	0.5
507	1	0	0.5	0.5	0	1	0.5	0.5
508	1	0	0.5	0.5	0	1	0.5	0.5
509	0	1	0.5	0.5	0	1	0.5	0.5
510	0	1	0.5	0.5	0	1	0.5	0.5
511	0	1	0.5	0.5	0	1	0.5	0.5
