contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr
153	0	1	0.068515405	0.9865031	0	1	0.372	0.628
154	0	1	0.017414322	0.9969797	0	1	0.333	0.667
155	0	1	0.044674467	0.99566233	0	1	0.357	0.643
156	0	1	0.05934387	0.9970399	0	1	0.271	0.729
157	0	1	0.0118519515	0.9978285	0	1	0.341	0.659
158	0	1	0.0909865	0.9916879	0	1	0.376	0.624
159	1	0	0.20625469	0.980618	0	1	0.403	0.597
160	0	1	0.24655919	0.9996724	0	1	0.336	0.664
161	1	0	0.4189073	0.9831991	0	1	0.314	0.686
162	0	1	0.11908297	0.98874414	0	1	0.266	0.734
163	0	1	0.032322463	0.9971812	0	1	0.312	0.688
164	0	1	0.028170059	0.9989798	0	1	0.309	0.691
165	0	1	0.007305897	0.99976397	0	1	0.358	0.642
166	0	1	0.049763054	0.9959744	0	1	0.385	0.615
167	0	1	0.59514374	0.7419984	0	1	0.42	0.58
168	1	0	0.13670078	0.9853443	0	1	0.309	0.691
169	1	0	0.5143637	0.92849123	0	1	0.352	0.648
170	0	1	0.050362047	0.9955815	0	1	0.365	0.635
171	0	1	0.5396382	0.72075546	0	1	0.396	0.604
172	0	1	0.035295814	0.99657613	0	1	0.346	0.654
173	0	1	0.5392253	0.7271299	0	1	0.393	0.607
174	0	1	0.06004779	0.9881342	0	1	0.319	0.681
175	1	0	0.5770472	0.6465549	0	1	0.348	0.652
176	0	1	0.5	0.5	0	1	0.5	0.5
177	0	1	0.5	0.5	0	1	0.5	0.5
178	0	1	0.5	0.5	0	1	0.5	0.5
179	0	1	0.5	0.5	0	1	0.5	0.5
180	1	0	0.5	0.5	0	1	0.5	0.5
181	0	1	0.5	0.5	0	1	0.5	0.5
182	0	1	0.5	0.5	0	1	0.5	0.5
183	1	0	0.5	0.5	0	1	0.5	0.5
184	0	1	0.5	0.5	0	1	0.5	0.5
185	0	1	0.5	0.5	0	1	0.5	0.5
186	1	0	0.5	0.5	0	1	0.5	0.5
187	0	1	0.5	0.5	0	1	0.5	0.5
188	0	1	0.5	0.5	0	1	0.5	0.5
189	1	0	0.5	0.5	0	1	0.5	0.5
190	1	0	0.5	0.5	0	1	0.5	0.5
191	1	0	0.5	0.5	0	1	0.5	0.5
192	0	1	0.5	0.5	0	1	0.5	0.5
193	0	1	0.5	0.5	0	1	0.5	0.5
194	0	1	0.5	0.5	0	1	0.5	0.5
195	0	1	0.5	0.5	0	1	0.5	0.5
196	0	1	0.5	0.5	0	1	0.5	0.5
197	1	0	0.5	0.5	0	1	0.5	0.5
198	1	0	0.5	0.5	0	1	0.5	0.5
199	0	1	0.5	0.5	0	1	0.5	0.5
200	0	1	0.5	0.5	0	1	0.5	0.5
201	0	1	0.5	0.5	0	1	0.5	0.5
202	0	1	0.5	0.5	0	1	0.5	0.5
203	0	1	0.5	0.5	0	1	0.5	0.5
204	1	0	0.5	0.5	0	1	0.5	0.5
205	0	1	0.5	0.5	0	1	0.5	0.5
206	1	0	0.5	0.5	0	1	0.5	0.5
207	1	0	0.5	0.5	0	1	0.5	0.5
208	0	1	0.5	0.5	0	1	0.5	0.5
209	0	1	0.5	0.5	0	1	0.5	0.5
210	1	0	0.5	0.5	0	1	0.5	0.5
211	1	0	0.5	0.5	0	1	0.5	0.5
212	1	0	0.5	0.5	0	1	0.5	0.5
213	0	1	0.5	0.5	0	1	0.5	0.5
214	0	1	0.5	0.5	0	1	0.5	0.5
215	0	1	0.5	0.5	0	1	0.5	0.5
216	1	0	0.5	0.5	0	1	0.5	0.5
217	0	1	0.5	0.5	0	1	0.5	0.5
218	0	1	0.5	0.5	0	1	0.5	0.5
219	0	1	0.5	0.5	0	1	0.5	0.5
220	1	0	0.5	0.5	0	1	0.5	0.5
221	0	1	0.5	0.5	0	1	0.5	0.5
222	0	1	0.5	0.5	0	1	0.5	0.5
223	0	1	0.5	0.5	0	1	0.5	0.5
224	0	1	0.5	0.5	0	1	0.5	0.5
225	0	1	0.5	0.5	0	1	0.5	0.5
226	0	1	0.5	0.5	0	1	0.5	0.5
227	0	1	0.5	0.5	0	1	0.5	0.5
228	0	1	0.5	0.5	0	1	0.5	0.5
229	0	1	0.5	0.5	0	1	0.5	0.5
230	0	1	0.5	0.5	0	1	0.5	0.5
231	0	1	0.5	0.5	0	1	0.5	0.5
232	0	1	0.5	0.5	0	1	0.5	0.5
233	0	1	0.5	0.5	0	1	0.5	0.5
234	0	1	0.5	0.5	0	1	0.5	0.5
