contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length
83	1	0	0.564877	0.89103055	0	1	0.48	0.52	0.343615255065021	0.656384744934979	2006
84	0	1	0.008745992	0.99722606	0	1	0.137	0.863	0.0216869874789444	0.978313012521056	1917
85	0	1	0.31727275	0.80174315	0	1	0.226	0.774	0.263640908430565	0.736359091569435	1851
86	0	1	0.051982213	0.97554266	0	1	0.265	0.735	0.0081137338329953	0.991886266167005	1765
87	0	1	0.017918203	0.9993566	0	1	0.056	0.944	0.475061521981669	0.524938478018331	1689
88	0	1	0.09199888	0.95318407	0	1	0.158	0.842	0.0018245314209289	0.998175468579071	1678
89	0	1	0.045655087	0.989457	0	1	0.197	0.803	0.113348968235373	0.886651031764627	1635
90	1	0	0.6385592	0.55601156	0	1	0.483	0.517	0.995439863763903	0.0045601362360965	1556
91	0	1	0.014677799	0.9986136	0	1	0.18	0.82	0.0015465650347025	0.998453434965297	1549
92	0	1	0.5906254	0.6039584	0	1	0.231	0.769	0.22588562049895	0.77411437950105	1398
93	0	1	0.04944109	0.97849196	1	0	0.694	0.306	0.916570309778754	0.0834296902212457	1352
94	0	1	0.50258195	0.7746775	0	1	0.163	0.837	0.0171133167536283	0.982886683246372	1351
95	1	0	0.12621169	0.99874365	0	1	0.739	0.261	0.110632937075469	0.889367062924531	1341
96	0	1	0.025134241	0.9988654	0	1	0.097	0.903	0.000309705095037	0.999690294904963	1283
97	0	1	0.6093095	0.5769907	0	1	0.233	0.767	0.0001317467119588	0.999868253288041	1248
98	0	1	0.051217936	0.977484	0	1	0.258	0.742	0.0134131740601859	0.986586825939814	1238
99	0	1	0.6704378	0.50272644	0	1	0.351	0.649	0.0683747247429629	0.931625275257037	1141
100	0	1	0.07949495	0.99479556	0	1	0.274	0.726	0.921472666585872	0.0785273334141279	1135
101	0	1	0.02995189	0.99861944	0	1	0.106	0.894	0.0024191308159181	0.997580869184082	1112
102	0	1	0.9139064	0.7663877	1	0	0.452	0.548	0.192042953538712	0.807957046461288	1058
103	0	1	0.006689095	0.99807	0	1	0.177	0.823	0.138411887869858	0.861588112130142	1019
104	1	0	0.11594404	0.9692732	0	1	0.534	0.466	0.127012078995857	0.872987921004143	1015
105	0	1	0.6766702	0.7805952	0	1	0.384	0.616	0.5	0.5	827
106	1	0	0.19953299	0.96390706	0	1	1.0	0.0	0.5	0.5	821
107	1	0	0.9379684	0.9504454	0	1	0.693	0.307	0.5	0.5	733
108	1	0	0.7959621	0.982968	0	1	0.401	0.599	0.5	0.5	695
109	1	0	0.9003264	0.2073434	0	1	0.314	0.686	0.5	0.5	674
110	0	1	0.04748738	0.9840003	0	1	0.427	0.573	0.5	0.5	667
111	0	1	0.03875727	0.9867312	0	1	0.151	0.849	0.5	0.5	648
112	1	0	0.017571772	0.99534905	0	1	0.217	0.783	0.5	0.5	643
113	0	1	0.0245328	0.9979315	0	1	0.189	0.811	0.5	0.5	589
114	0	1	0.062927626	0.9955439	0	1	0.162	0.838	0.5	0.5	587
115	0	1	0.27529156	0.9476458	0	1	0.187	0.813	0.5	0.5	575
116	0	1	0.0572524	0.9789281	0	1	0.182	0.818	0.5	0.5	555
117	1	0	0.24261129	0.99962765	0	1	0.312	0.688	0.5	0.5	512
118	0	1	0.048575744	0.9805937	0	1	0.155	0.845	0.5	0.5	509
119	0	1	0.42279986	0.8077164	0	1	0.23	0.77	0.5	0.5	505
120	1	0	0.06199489	0.9919993	0	1	0.438	0.562	0.5	0.5	466
121	0	1	0.039640125	0.99566424	0	1	0.192	0.808	0.5	0.5	466
122	0	1	0.019622963	0.9962712	0	1	0.264	0.736	0.5	0.5	454
123	0	1	0.019428726	0.9962772	0	1	0.264	0.736	0.5	0.5	454
124	1	0	0.022739597	0.99449784	0	1	0.271	0.729	0.5	0.5	451
125	0	1	0.059901815	0.99406946	0	1	0.211	0.789	0.5	0.5	446
126	0	1	0.74125046	0.609652	0	1	0.275	0.725	0.5	0.5	437
127	0	1	0.14964159	0.9795352	0	1	0.276	0.724	0.5	0.5	393
128	1	0	0.51561123	0.7269738	0	1	0.316	0.684	0.5	0.5	393
129	0	1	0.028883597	0.9923916	0	1	0.19	0.81	0.5	0.5	392
130	1	0	0.17590907	0.96609074	0	1	0.2	0.8	0.5	0.5	373
131	1	0	0.16986538	0.9724122	0	1	0.259	0.741	0.5	0.5	366
132	1	0	0.7281112	0.45174173	0	1	0.382	0.618	0.5	0.5	358
133	1	0	0.513847	0.7214458	0	1	0.387	0.613	0.5	0.5	349
134	0	1	0.12011645	0.98617965	0	1	0.29	0.71	0.5	0.5	347
135	0	1	0.61036724	0.5728051	0	1	0.335	0.665	0.5	0.5	338
136	1	0	0.13240325	0.972978	0	1	0.128	0.872	0.5	0.5	336
137	0	1	0.0078124288	0.9989682	0	1	0.316	0.684	0.5	0.5	329
138	1	0	0.008029613	0.9988821	0	1	0.279	0.721	0.5	0.5	329
139	0	1	0.8320905	0.34348235	0	1	0.387	0.613	0.5	0.5	319
140	0	1	0.009783187	0.999515	0	1	0.276	0.724	0.5	0.5	312
141	0	1	0.35198727	0.92238593	0	1	0.33	0.67	0.5	0.5	310
142	0	1	0.17593277	0.9261109	0	1	0.309	0.691	0.5	0.5	295
143	0	1	0.18340062	0.925907	0	1	0.337	0.663	0.5	0.5	295
144	0	1	0.018971376	0.99959105	0	1	0.277	0.723	0.5	0.5	290
145	1	0	0.9508138	0.25350073	0	1	0.351	0.649	0.5	0.5	285
146	0	1	0.020483501	0.99637425	0	1	0.318	0.682	0.5	0.5	285
147	1	0	0.020685092	0.9961289	0	1	0.314	0.686	0.5	0.5	285
148	1	0	0.8375324	0.34627	0	1	0.327	0.673	0.5	0.5	280
149	1	0	0.09136046	0.98324883	0	1	0.18	0.82	0.5	0.5	280
150	0	1	0.8281331	0.6769651	0	1	0.343	0.657	0.5	0.5	276
151	0	1	0.03310576	0.9963592	0	1	0.31	0.69	0.5	0.5	275
152	1	0	0.90033543	0.83386755	0	1	0.363	0.637	0.5	0.5	262
153	0	1	0.65633637	0.60874367	0	1	0.204	0.796	0.5	0.5	262
154	0	1	0.108648136	0.98788065	0	1	0.274	0.726	0.5	0.5	260
155	1	0	0.7202008	0.61647046	0	1	0.419	0.581	0.5	0.5	254
156	0	1	0.049148038	0.98555267	0	1	0.306	0.694	0.5	0.5	250
157	1	0	0.5040603	0.8635658	0	1	0.341	0.659	0.5	0.5	245
158	1	0	0.041927654	0.9962605	0	1	0.298	0.702	0.5	0.5	242
159	0	1	0.6007831	0.73394006	0	1	0.29	0.71	0.5	0.5	238
160	0	1	0.6933541	0.4887058	0	1	0.354	0.646	0.5	0.5	238
161	1	0	0.7178062	0.4850092	0	1	0.361	0.639	0.5	0.5	238
162	1	0	0.3379738	0.93014306	0	1	0.363	0.637	0.5	0.5	236
163	1	0	0.046408568	0.9990841	0	1	0.352	0.648	0.5	0.5	224
164	1	0	0.721712	0.7672752	0	1	0.256	0.744	0.5	0.5	221
165	0	1	0.044616506	0.9965538	0	1	0.336	0.664	0.5	0.5	218
166	1	0	0.8806533	0.8200123	0	1	0.368	0.632	0.5	0.5	213
167	0	1	0.05579426	0.99514055	0	1	0.331	0.669	0.5	0.5	208
168	1	0	0.61323327	0.8012805	0	1	0.297	0.703	0.5	0.5	206
169	0	1	0.020257784	0.99615264	0	1	0.311	0.689	0.5	0.5	195
170	0	1	0.041350294	0.9897673	0	1	0.329	0.671	0.5	0.5	193
171	1	0	0.23520422	0.98896134	0	1	0.342	0.658	0.5	0.5	193
172	1	0	0.20692243	0.96585	0	1	0.399	0.601	0.5	0.5	191
173	1	0	0.8615256	0.31080934	0	1	0.375	0.625	0.5	0.5	191
174	0	1	0.07322702	0.99065363	0	1	0.254	0.746	0.5	0.5	188
175	1	0	0.06723233	0.9945883	0	1	0.294	0.706	0.5	0.5	182
176	1	0	0.85078907	0.4243219	0	1	0.37	0.63	0.5	0.5	179
177	0	1	0.08319154	0.9860946	0	1	0.332	0.668	0.5	0.5	177
178	0	1	0.039025042	0.99610853	0	1	0.282	0.718	0.5	0.5	174
179	0	1	0.075106524	0.9770241	0	1	0.356	0.644	0.5	0.5	169
180	0	1	0.019739714	0.9988396	0	1	0.322	0.678	0.5	0.5	167
181	1	0	0.30630392	0.9346024	0	1	0.351	0.649	0.5	0.5	166
182	0	1	0.7323935	0.44002736	0	1	0.317	0.683	0.5	0.5	161
183	0	1	0.093688525	0.99096596	0	1	0.335	0.665	0.5	0.5	161
184	0	1	0.6737718	0.5965292	0	1	0.351	0.649	0.5	0.5	159
185	1	0	0.11417281	0.98307633	0	1	0.31	0.69	0.5	0.5	157
186	0	1	0.44813374	0.8807242	0	1	0.313	0.687	0.5	0.5	157
187	1	0	0.39292747	0.8642205	0	1	0.377	0.623	0.5	0.5	157
188	1	0	0.6598155	0.9791903	0	1	0.336	0.664	0.5	0.5	155
189	0	1	0.1957444	0.9712677	0	1	0.34	0.66	0.5	0.5	152
190	0	1	0.244054	0.8818496	0	1	0.364	0.636	0.5	0.5	151
191	0	1	0.35208935	0.86998284	0	1	0.358	0.642	0.5	0.5	151
192	0	1	0.113532886	0.9773402	0	1	0.12	0.88	0.5	0.5	149
193	0	1	0.70184743	0.5359826	0	1	0.359	0.641	0.5	0.5	149
194	1	0	0.90317154	0.47970787	0	1	0.283	0.717	0.5	0.5	149
195	1	0	0.14203162	0.9858357	0	1	0.328	0.672	0.5	0.5	148
196	0	1	0.13955915	0.9884685	0	1	0.292	0.708	0.5	0.5	140
197	1	0	0.107225254	0.9561695	0	1	0.298	0.702	0.5	0.5	138
198	1	0	0.10339453	0.963786	0	1	0.292	0.708	0.5	0.5	138
199	0	1	0.116761655	0.9870883	0	1	0.287	0.713	0.5	0.5	136
200	0	1	0.007323439	0.99869597	0	1	0.395	0.605	0.5	0.5	136
201	0	1	0.059074294	0.99722594	0	1	0.341	0.659	0.5	0.5	136
202	0	1	0.04526216	0.99598575	0	1	0.36	0.64	0.5	0.5	134
203	1	0	0.80311143	0.9524966	0	1	0.307	0.693	0.5	0.5	134
204	1	0	0.86570835	0.40831408	0	1	0.361	0.639	0.5	0.5	131
205	0	1	0.071079575	0.9916074	0	1	0.345	0.655	0.5	0.5	131
206	1	0	0.7637227	0.45758268	0	1	0.35	0.65	0.5	0.5	129
207	0	1	0.028606419	0.99048454	0	1	0.395	0.605	0.5	0.5	129
208	0	1	0.16567653	0.9776591	0	1	0.406	0.594	0.5	0.5	129
209	0	1	0.09534884	0.9730532	0	1	0.327	0.673	0.5	0.5	127
210	0	1	0.13953412	0.97875774	0	1	0.311	0.689	0.5	0.5	127
211	1	0	0.39821735	0.8149811	0	1	0.338	0.662	0.5	0.5	123
212	1	0	0.38067064	0.8186758	0	1	0.343	0.657	0.5	0.5	123
213	0	1	0.7093443	0.5854254	0	1	0.316	0.684	0.5	0.5	118
214	1	0	0.8448811	0.75379443	0	1	0.478	0.522	0.5	0.5	117
215	1	0	0.7780347	0.38478455	0	1	0.423	0.577	0.5	0.5	114
216	1	0	0.73629063	0.43533456	0	1	0.415	0.585	0.5	0.5	114
217	1	0	0.0665778	0.9861735	0	1	0.382	0.618	0.5	0.5	112
218	0	1	0.033452917	0.9965837	0	1	0.389	0.611	0.5	0.5	105
219	0	1	0.029411979	0.99747694	0	1	0.383	0.617	0.5	0.5	105
220	0	1	0.025038412	0.99572676	0	1	0.361	0.639	0.5	0.5	101
221	0	1	0.02673159	0.9956556	0	1	0.362	0.638	0.5	0.5	101
222	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	98
223	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	91
224	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	86
225	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	82
226	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	62
227	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	61
228	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	57
229	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	56
230	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	54
231	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	54
232	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	51
233	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	50
234	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	50
235	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	48
236	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	46
237	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	44
238	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	44
239	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	43
240	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	41
241	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	40
242	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	40
243	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	40
244	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	34
245	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	34
246	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	33
247	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	31
248	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	31
249	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	30
250	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	29
251	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	28
252	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	26
253	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	26
254	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	24
255	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	23
256	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	22
257	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	21
258	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	21
259	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	20
260	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	20
261	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	19
262	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	19
263	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	19
264	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	18
265	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	15
266	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	14
267	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	12
268	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	11
269	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	10
270	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	8
271	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	8
272	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	8
273	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	7
274	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	6
275	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
276	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
277	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
278	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
279	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
280	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
281	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
282	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
283	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
284	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
285	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
286	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
287	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
288	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
289	0	1	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
290	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
291	1	0	0.5	0.5	0	1	0.5	0.5	0.5	0.5	1
